GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5345870,2011,Mill Creek East,Washington,17967.0,5.08,822.28,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,19.31,14.75,1.79,2.35,1,0,0
5345870,2012,Mill Creek East,Washington,17967.0,5.08,848.9,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,7.12,5.12,0.6,0.84,1,0,0
5345870,2013,Mill Creek East,Washington,17967.0,5.08,878.96,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,18.31,10.0,1.14,2.08,1,0,0
5345870,2014,Mill Creek East,Washington,17967.0,5.08,902.5,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,20.63,7.0,0.78,2.29,1,0,0
5345870,2015,Mill Creek East,Washington,17967.0,5.08,930.12,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,20.79,11.12,1.2,2.24,1,0,0
5345870,2016,Mill Creek East,Washington,17967.0,5.08,958.18,16.13,1647.0,101496.0,352700.0,35.9,63.44,1.14,6.67,0.44,21.48,0.18,6.6,0.05,18.35,12.12,1.26,1.92,1,0,0
5345915,2000,Mill Plain,Washington,7400.0,10.33,,15.22,1039.0,58432.0,162000.0,21.0,85.77,1.61,2.66,0.53,6.19,0.11,3.09,0.04,,,,,0,0,0
5345915,2001,Mill Plain,Washington,7400.0,10.33,,15.22,1039.0,58432.0,162000.0,21.0,85.77,1.61,2.66,0.53,6.19,0.11,3.09,0.04,,,,,0,0,0
5345915,2002,Mill Plain,Washington,7400.0,10.33,,15.22,1039.0,58432.0,162000.0,21.0,85.77,1.61,2.66,0.53,6.19,0.11,3.09,0.04,,,,,0,0,0
5345915,2003,Mill Plain,Washington,7400.0,10.33,,15.22,1039.0,58432.0,162000.0,21.0,85.77,1.61,2.66,0.53,6.19,0.11,3.09,0.04,,,,,0,0,0
5345915,2004,Mill Plain,Washington,7400.0,10.33,,15.22,1039.0,58432.0,162000.0,21.0,85.77,1.61,2.66,0.53,6.19,0.11,3.09,0.04,,,,,0,0,0
5345915,2005,Mill Plain,Washington,11375.0,4.3,,14.51,1388.0,82566.0,287900.0,26.1,81.26,1.6,3.88,0.42,9.56,1.12,2.17,0.0,,,,,0,0,0
5345915,2006,Mill Plain,Washington,11375.0,4.3,,14.51,1388.0,82566.0,287900.0,26.1,81.26,1.6,3.88,0.42,9.56,1.12,2.17,0.0,,,,,0,0,0
5345915,2007,Mill Plain,Washington,11375.0,4.3,,14.51,1388.0,82566.0,287900.0,26.1,81.26,1.6,3.88,0.42,9.56,1.12,2.17,0.0,,,,,0,0,0
5345915,2008,Mill Plain,Washington,11375.0,4.3,,14.51,1388.0,82566.0,287900.0,26.1,81.26,1.6,3.88,0.42,9.56,1.12,2.17,0.0,,,,,0,0,0
5345915,2009,Mill Plain,Washington,11375.0,4.3,,14.51,1388.0,82566.0,287900.0,26.1,81.26,1.6,3.88,0.42,9.56,1.12,2.17,0.0,,,,,0,0,0
5345985,2000,Millwood,Washington,1649.0,11.0,,26.32,474.0,34565.0,97700.0,26.8,94.48,0.55,1.46,0.42,0.85,0.12,1.94,0.18,,,,,0,0,0
5345985,2001,Millwood,Washington,1649.0,11.0,,26.32,474.0,34565.0,97700.0,26.8,94.48,0.55,1.46,0.42,0.85,0.12,1.94,0.18,,,,,0,0,0
5345985,2002,Millwood,Washington,1649.0,11.0,,26.32,474.0,34565.0,97700.0,26.8,94.48,0.55,1.46,0.42,0.85,0.12,1.94,0.18,,,,,0,0,0
5345985,2003,Millwood,Washington,1649.0,11.0,,26.32,474.0,34565.0,97700.0,26.8,94.48,0.55,1.46,0.42,0.85,0.12,1.94,0.18,,,,,0,0,0
5345985,2004,Millwood,Washington,1649.0,11.0,197.0,26.32,474.0,34565.0,97700.0,26.8,94.48,0.55,1.46,0.42,0.85,0.12,1.94,0.18,4.0,0.0,0.0,2.03,1,0,0
5345985,2005,Millwood,Washington,1796.0,7.34,198.0,26.84,730.0,49097.0,152600.0,30.8,95.32,0.0,2.0,0.28,1.78,0.0,0.61,0.0,2.0,0.0,0.0,1.01,1,0,0
5345985,2006,Millwood,Washington,1796.0,7.34,199.0,26.84,730.0,49097.0,152600.0,30.8,95.32,0.0,2.0,0.28,1.78,0.0,0.61,0.0,2.0,0.0,0.0,1.01,1,0,0
5345985,2007,Millwood,Washington,1796.0,7.34,199.0,26.84,730.0,49097.0,152600.0,30.8,95.32,0.0,2.0,0.28,1.78,0.0,0.61,0.0,1.0,1.0,0.5,0.5,1,0,0
5345985,2008,Millwood,Washington,1796.0,7.34,,26.84,730.0,49097.0,152600.0,30.8,95.32,0.0,2.0,0.28,1.78,0.0,0.61,0.0,,,,,0,0,0
5345985,2009,Millwood,Washington,1796.0,7.34,,26.84,730.0,49097.0,152600.0,30.8,95.32,0.0,2.0,0.28,1.78,0.0,0.61,0.0,,,,,0,0,0
5345985,2010,Millwood,Washington,1786.0,8.1,,26.76,722.0,48382.0,169200.0,30.1,93.06,0.56,1.9,1.29,1.12,0.28,1.68,0.11,,,,,0,0,0
5345985,2011,Millwood,Washington,1686.0,6.74,,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,,,,,0,0,0
5345985,2012,Millwood,Washington,1686.0,6.74,,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,,,,,0,0,0
5345985,2013,Millwood,Washington,1686.0,6.74,,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,,,,,0,0,0
5345985,2014,Millwood,Washington,1686.0,6.74,224.0,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,3.0,0.0,0.0,1.34,1,0,0
5345985,2015,Millwood,Washington,1686.0,6.74,230.0,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,3.0,1.0,0.43,1.3,1,0,0
5345985,2016,Millwood,Washington,1686.0,6.74,236.0,34.29,836.0,51696.0,158500.0,28.1,88.97,4.33,2.14,1.25,1.01,0.24,1.96,0.12,1.0,1.0,0.42,0.42,1,0,0
5346020,2000,Milton,Washington,5795.0,8.02,924.62,39.0,777.0,48166.0,161100.0,24.7,88.27,1.14,3.55,0.91,2.78,0.28,2.92,0.16,31.86,16.83,1.82,3.45,0,0,0
5346020,2001,Milton,Washington,5795.0,8.02,954.69,39.0,777.0,48166.0,161100.0,24.7,88.27,1.14,3.55,0.91,2.78,0.28,2.92,0.16,44.67,23.7,2.48,4.68,0,0,0
5346020,2002,Milton,Washington,5795.0,8.02,986.2,39.0,777.0,48166.0,161100.0,24.7,88.27,1.14,3.55,0.91,2.78,0.28,2.92,0.16,30.04,19.5,1.98,3.05,0,0,0
5346020,2003,Milton,Washington,5795.0,8.02,1015.27,39.0,777.0,48166.0,161100.0,24.7,88.27,1.14,3.55,0.91,2.78,0.28,2.92,0.16,22.01,12.45,1.23,2.17,1,0,0
5346020,2004,Milton,Washington,5795.0,8.02,1046.78,39.0,777.0,48166.0,161100.0,24.7,88.27,1.14,3.55,0.91,2.78,0.28,2.92,0.16,36.09,19.71,1.88,3.45,0,0,0
5346020,2005,Milton,Washington,5964.0,6.46,1076.85,42.85,979.0,56645.0,270300.0,26.6,83.13,2.18,4.83,1.81,3.52,0.62,3.91,0.0,23.85,17.91,1.66,2.21,0,0,0
5346020,2006,Milton,Washington,5964.0,6.46,1106.89,42.85,979.0,56645.0,270300.0,26.6,83.13,2.18,4.83,1.81,3.52,0.62,3.91,0.0,29.42,14.38,1.3,2.66,0,0,0
5346020,2007,Milton,Washington,5964.0,6.46,1137.44,42.85,979.0,56645.0,270300.0,26.6,83.13,2.18,4.83,1.81,3.52,0.62,3.91,0.0,36.77,18.93,1.66,3.23,1,0,0
5346020,2008,Milton,Washington,5964.0,6.46,1167.47,42.85,979.0,56645.0,270300.0,26.6,83.13,2.18,4.83,1.81,3.52,0.62,3.91,0.0,46.53,12.99,1.11,3.99,1,0,0
5346020,2009,Milton,Washington,5964.0,6.46,1198.02,42.85,979.0,56645.0,270300.0,26.6,83.13,2.18,4.83,1.81,3.52,0.62,3.91,0.0,34.78,20.87,1.74,2.9,1,0,0
5346020,2010,Milton,Washington,6968.0,8.03,1229.05,42.54,1085.0,62730.0,240700.0,26.8,80.18,3.03,5.35,1.12,4.95,0.83,4.39,0.14,33.13,18.27,1.49,2.7,1,0,0
5346020,2011,Milton,Washington,7219.0,7.42,1238.64,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,36.44,17.83,1.44,2.94,1,0,0
5346020,2012,Milton,Washington,7219.0,7.42,1249.28,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,31.88,17.96,1.44,2.55,1,0,0
5346020,2013,Milton,Washington,7219.0,7.42,1259.52,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,23.81,13.84,1.1,1.89,1,0,0
5346020,2014,Milton,Washington,7219.0,7.42,1267.16,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,23.81,12.0,0.95,1.88,1,0,0
5346020,2015,Milton,Washington,7219.0,7.42,1278.76,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,27.44,12.0,0.94,2.15,0,0,0
5346020,2016,Milton,Washington,7219.0,7.42,1287.39,36.61,1129.0,66050.0,223800.0,24.3,82.74,2.33,5.07,1.0,3.86,0.0,5.0,0.0,10.98,7.88,0.61,0.85,1,0,0
5346090,2000,Mineral,Washington,,,,,,,,,,,,,,,,,,,,,0,0,0
5346090,2001,Mineral,Washington,,,,,,,,,,,,,,,,,,,,,0,0,0
5346090,2002,Mineral,Washington,,,,,,,,,,,,,,,,,,,,,0,0,0
5346090,2003,Mineral,Washington,,,,,,,,,,,,,,,,,,,,,0,0,0
5346090,2004,Mineral,Washington,,,,,,,,,,,,,,,,,,,,,0,0,0
5346090,2005,Mineral,Washington,,,14.11,,,,,,,,,,,,,,0.42,0.21,1.49,2.99,1,0,0
5346090,2006,Mineral,Washington,,,13.89,,,,,,,,,,,,,,0.42,0.0,0.0,3.03,1,0,0
5346090,2007,Mineral,Washington,,,13.68,,,,,,,,,,,,,,0.42,0.0,0.0,3.08,1,0,0
5346090,2008,Mineral,Washington,,,13.47,,,,,,,,,,,,,,0.42,0.21,1.56,3.13,1,0,0
5346090,2009,Mineral,Washington,,,13.26,,,,,,,,,,,,,,0.21,0.0,0.0,1.59,1,0,0
5346090,2010,Mineral,Washington,202.0,0.0,13.05,22.45,734.0,31409.0,102100.0,29.3,97.52,0.5,0.0,1.49,0.0,0.5,0.0,0.0,0.42,0.21,1.61,3.23,1,0,0
5346090,2011,Mineral,Washington,188.0,0.0,13.05,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,1,0,0
5346090,2012,Mineral,Washington,188.0,0.0,13.26,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,1,0,0
5346090,2013,Mineral,Washington,188.0,0.0,13.26,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.63,0.21,1.59,4.76,1,0,0
5346090,2014,Mineral,Washington,188.0,0.0,13.26,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.21,0.0,0.0,1.59,1,0,0
5346090,2015,Mineral,Washington,188.0,0.0,13.47,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.42,0.21,1.56,3.13,1,0,0
5346090,2016,Mineral,Washington,188.0,0.0,13.47,35.19,,32588.0,,,87.77,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,1,0,0
5346125,2000,Minnehaha,Washington,7689.0,11.34,839.66,26.3,669.0,46766.0,138000.0,25.3,86.51,2.18,4.1,0.9,2.8,0.61,2.61,0.29,18.54,15.6,1.86,2.21,0,0,0
5346125,2001,Minnehaha,Washington,7689.0,11.34,877.17,26.3,669.0,46766.0,138000.0,25.3,86.51,2.18,4.1,0.9,2.8,0.61,2.61,0.29,31.61,28.2,3.21,3.6,1,0,0
5346125,2002,Minnehaha,Washington,7689.0,11.34,915.69,26.3,669.0,46766.0,138000.0,25.3,86.51,2.18,4.1,0.9,2.8,0.61,2.61,0.29,22.07,19.17,2.09,2.41,1,0,0
5346125,2003,Minnehaha,Washington,7689.0,11.34,952.44,26.3,669.0,46766.0,138000.0,25.3,86.51,2.18,4.1,0.9,2.8,0.61,2.61,0.29,45.29,31.09,3.26,4.76,1,0,0
5346125,2004,Minnehaha,Washington,7689.0,11.34,990.96,26.3,669.0,46766.0,138000.0,25.3,86.51,2.18,4.1,0.9,2.8,0.61,2.61,0.29,54.71,34.65,3.5,5.52,0,0,0
5346125,2005,Minnehaha,Washington,9852.0,11.29,1028.47,27.91,856.0,51081.0,222900.0,33.7,81.66,1.59,7.53,0.26,3.2,1.55,4.2,0.0,66.52,48.6,4.73,6.47,1,0,0
5346125,2006,Minnehaha,Washington,9852.0,11.29,1064.99,27.91,856.0,51081.0,222900.0,33.7,81.66,1.59,7.53,0.26,3.2,1.55,4.2,0.0,42.24,34.13,3.2,3.97,1,0,0
5346125,2007,Minnehaha,Washington,9852.0,11.29,1104.51,27.91,856.0,51081.0,222900.0,33.7,81.66,1.59,7.53,0.26,3.2,1.55,4.2,0.0,25.21,21.72,1.97,2.28,1,0,0
5346125,2008,Minnehaha,Washington,9852.0,11.29,1140.26,27.91,856.0,51081.0,222900.0,33.7,81.66,1.59,7.53,0.26,3.2,1.55,4.2,0.0,40.68,25.94,2.28,3.57,1,0,0
5346125,2009,Minnehaha,Washington,9852.0,11.29,1179.78,27.91,856.0,51081.0,222900.0,33.7,81.66,1.59,7.53,0.26,3.2,1.55,4.2,0.0,61.79,43.08,3.65,5.24,1,0,0
5346125,2010,Minnehaha,Washington,9771.0,5.94,1216.29,28.66,850.0,53203.0,209900.0,34.8,80.39,2.8,7.9,0.49,4.93,0.53,2.79,0.15,38.03,18.45,1.52,3.13,1,0,0
5346125,2011,Minnehaha,Washington,9548.0,5.67,1245.27,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,35.75,25.76,2.07,2.87,1,0,0
5346125,2012,Minnehaha,Washington,9548.0,5.67,1272.59,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,31.99,26.86,2.11,2.51,1,0,0
5346125,2013,Minnehaha,Washington,9548.0,5.67,1303.1,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,42.95,33.5,2.57,3.3,1,0,0
5346125,2014,Minnehaha,Washington,9548.0,5.67,1329.0,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,42.09,26.83,2.02,3.17,1,0,0
5346125,2015,Minnehaha,Washington,9548.0,5.67,1358.98,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,38.67,20.57,1.51,2.85,1,0,0
5346125,2016,Minnehaha,Washington,9548.0,5.67,1385.3,27.69,1168.0,60236.0,200400.0,36.7,77.64,2.9,8.16,1.11,5.85,0.0,4.04,0.29,24.54,17.25,1.25,1.77,1,0,0
5346215,2000,Mirrormont,Washington,3804.0,5.7,82.54,5.49,1048.0,87945.0,329900.0,43.3,92.95,0.45,1.68,0.55,1.34,0.13,2.44,0.45,3.44,1.0,1.21,4.17,1,0,0
5346215,2001,Mirrormont,Washington,3804.0,5.7,83.6,5.49,1048.0,87945.0,329900.0,43.3,92.95,0.45,1.68,0.55,1.34,0.13,2.44,0.45,0.18,0.18,0.22,0.22,1,0,0
5346215,2002,Mirrormont,Washington,3804.0,5.7,84.23,5.49,1048.0,87945.0,329900.0,43.3,92.95,0.45,1.68,0.55,1.34,0.13,2.44,0.45,2.9,0.0,0.0,3.44,1,0,0
5346215,2003,Mirrormont,Washington,3804.0,5.7,87.62,5.49,1048.0,87945.0,329900.0,43.3,92.95,0.45,1.68,0.55,1.34,0.13,2.44,0.45,2.59,0.97,1.11,2.96,1,0,0
5346215,2004,Mirrormont,Washington,3804.0,5.7,88.24,5.49,1048.0,87945.0,329900.0,43.3,92.95,0.45,1.68,0.55,1.34,0.13,2.44,0.45,0.81,0.62,0.71,0.92,1,0,0
5346215,2005,Mirrormont,Washington,4479.0,0.62,89.49,4.11,1263.0,103466.0,491500.0,21.9,93.28,1.79,1.25,0.0,1.88,0.0,1.81,0.0,0.44,0.44,0.49,0.49,1,0,0
5346215,2006,Mirrormont,Washington,4479.0,0.62,90.11,4.11,1263.0,103466.0,491500.0,21.9,93.28,1.79,1.25,0.0,1.88,0.0,1.81,0.0,0.44,0.0,0.0,0.49,1,0,0
5346215,2007,Mirrormont,Washington,4479.0,0.62,91.18,4.11,1263.0,103466.0,491500.0,21.9,93.28,1.79,1.25,0.0,1.88,0.0,1.81,0.0,0.54,0.36,0.39,0.59,1,0,0
5346215,2008,Mirrormont,Washington,4479.0,0.62,94.13,4.11,1263.0,103466.0,491500.0,21.9,93.28,1.79,1.25,0.0,1.88,0.0,1.81,0.0,0.37,0.0,0.0,0.39,1,0,0
5346215,2009,Mirrormont,Washington,4479.0,0.62,95.19,4.11,1263.0,103466.0,491500.0,21.9,93.28,1.79,1.25,0.0,1.88,0.0,1.81,0.0,0.18,0.18,0.19,0.19,1,0,0
5346215,2010,Mirrormont,Washington,3659.0,2.73,95.82,5.92,1342.0,102705.0,509400.0,20.7,91.34,0.6,2.27,0.52,2.51,0.19,2.27,0.3,0.8,0.36,0.37,0.83,1,0,0
5346215,2011,Mirrormont,Washington,3763.0,0.64,96.8,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,3.38,1.94,2.0,3.49,1,0,0
5346215,2012,Mirrormont,Washington,3763.0,0.64,99.39,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,2.33,1.33,1.34,2.34,1,0,0
5346215,2013,Mirrormont,Washington,3763.0,0.64,100.37,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,0.97,0.97,0.97,0.97,1,0,0
5346215,2014,Mirrormont,Washington,3763.0,0.64,100.92,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,1.73,1.18,1.17,1.71,1,0,0
5346215,2015,Mirrormont,Washington,3763.0,0.64,103.51,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,0.55,0.18,0.18,0.53,1,0,0
5346215,2016,Mirrormont,Washington,3763.0,0.64,104.49,8.05,1261.0,103250.0,490900.0,20.6,94.69,0.0,0.85,0.03,3.59,0.0,0.85,0.0,1.0,1.0,0.96,0.96,1,0,0
5346405,2000,Moclips,Washington,615.0,9.55,,38.1,505.0,27500.0,118800.0,32.3,62.76,0.16,7.15,22.93,0.81,0.49,5.69,0.0,,,,,0,0,0
5346405,2001,Moclips,Washington,615.0,9.55,44.96,38.1,505.0,27500.0,118800.0,32.3,62.76,0.16,7.15,22.93,0.81,0.49,5.69,0.0,0.44,0.44,0.97,0.97,1,0,0
5346405,2002,Moclips,Washington,615.0,9.55,44.08,38.1,505.0,27500.0,118800.0,32.3,62.76,0.16,7.15,22.93,0.81,0.49,5.69,0.0,0.44,0.0,0.0,0.99,1,0,0
5346405,2003,Moclips,Washington,615.0,9.55,43.65,38.1,505.0,27500.0,118800.0,32.3,62.76,0.16,7.15,22.93,0.81,0.49,5.69,0.0,0.87,0.0,0.0,2.0,1,0,0
5346405,2004,Moclips,Washington,615.0,9.55,42.77,38.1,505.0,27500.0,118800.0,32.3,62.76,0.16,7.15,22.93,0.81,0.49,5.69,0.0,0.87,0.87,2.04,2.04,1,0,0
5346405,2005,Moclips,Washington,732.0,20.0,42.34,46.53,632.0,35602.0,247800.0,24.2,91.67,0.0,3.42,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,1,0,0
5346405,2006,Moclips,Washington,732.0,20.0,41.9,46.53,632.0,35602.0,247800.0,24.2,91.67,0.0,3.42,0.0,0.0,0.0,4.92,0.0,0.44,0.0,0.0,1.04,1,0,0
5346405,2007,Moclips,Washington,732.0,20.0,41.03,46.53,632.0,35602.0,247800.0,24.2,91.67,0.0,3.42,0.0,0.0,0.0,4.92,0.0,0.87,0.44,1.06,2.13,1,0,0
5346405,2008,Moclips,Washington,732.0,20.0,40.59,46.53,632.0,35602.0,247800.0,24.2,91.67,0.0,3.42,0.0,0.0,0.0,4.92,0.0,1.31,0.87,2.15,3.23,1,0,0
5346405,2009,Moclips,Washington,732.0,20.0,39.72,46.53,632.0,35602.0,247800.0,24.2,91.67,0.0,3.42,0.0,0.0,0.0,4.92,0.0,0.87,0.0,0.0,2.2,1,0,0
5346405,2010,Moclips,Washington,207.0,0.0,39.28,30.93,,39148.0,254200.0,,60.87,0.48,12.56,25.12,0.0,0.0,0.97,0.0,0.87,0.87,2.22,2.22,1,0,0
5346405,2011,Moclips,Washington,0.0,0.0,39.28,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,1.11,1.11,1,0,0
5346405,2012,Moclips,Washington,0.0,0.0,39.72,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.31,3.3,3.3,1,0,0
5346405,2013,Moclips,Washington,0.0,0.0,39.72,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.1,1,0,0
5346405,2014,Moclips,Washington,0.0,0.0,39.72,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5346405,2015,Moclips,Washington,0.0,0.0,40.15,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.44,1.09,2.17,1,0,0
5346405,2016,Moclips,Washington,0.0,0.0,40.15,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5346685,2000,Monroe,Washington,13795.0,8.9,1622.92,38.27,819.0,50390.0,181400.0,26.9,80.95,3.02,9.66,1.26,2.37,0.31,2.23,0.21,59.32,26.78,1.65,3.66,1,0,0
5346685,2001,Monroe,Washington,13795.0,8.9,1644.54,38.27,819.0,50390.0,181400.0,26.9,80.95,3.02,9.66,1.26,2.37,0.31,2.23,0.21,46.72,28.18,1.71,2.84,1,0,0
5346685,2002,Monroe,Washington,13795.0,8.9,1663.79,38.27,819.0,50390.0,181400.0,26.9,80.95,3.02,9.66,1.26,2.37,0.31,2.23,0.21,27.94,19.94,1.2,1.68,1,0,0
5346685,2003,Monroe,Washington,13795.0,8.9,1687.09,38.27,819.0,50390.0,181400.0,26.9,80.95,3.02,9.66,1.26,2.37,0.31,2.23,0.21,21.05,15.0,0.89,1.25,1,0,0
5346685,2004,Monroe,Washington,13795.0,8.9,1707.49,38.27,819.0,50390.0,181400.0,26.9,80.95,3.02,9.66,1.26,2.37,0.31,2.23,0.21,16.91,14.91,0.87,0.99,1,0,0
5346685,2005,Monroe,Washington,16736.0,6.57,1730.11,34.05,1029.0,64652.0,304100.0,30.2,78.54,0.84,13.55,1.25,3.44,0.0,2.38,0.0,31.05,27.05,1.56,1.79,1,0,0
5346685,2006,Monroe,Washington,16736.0,6.57,1747.58,34.05,1029.0,64652.0,304100.0,30.2,78.54,0.84,13.55,1.25,3.44,0.0,2.38,0.0,28.02,26.02,1.49,1.6,1,0,0
5346685,2007,Monroe,Washington,16736.0,6.57,1769.98,34.05,1029.0,64652.0,304100.0,30.2,78.54,0.84,13.55,1.25,3.44,0.0,2.38,0.0,19.68,15.76,0.89,1.11,1,0,0
5346685,2008,Monroe,Washington,16736.0,6.57,1791.28,34.05,1029.0,64652.0,304100.0,30.2,78.54,0.84,13.55,1.25,3.44,0.0,2.38,0.0,29.45,14.37,0.8,1.64,1,0,0
5346685,2009,Monroe,Washington,16736.0,6.57,1812.53,34.05,1029.0,64652.0,304100.0,30.2,78.54,0.84,13.55,1.25,3.44,0.0,2.38,0.0,15.28,14.14,0.78,0.84,1,0,0
5346685,2010,Monroe,Washington,17304.0,6.67,1832.15,36.72,1106.0,70283.0,270500.0,31.9,71.97,3.44,17.12,1.22,2.76,0.36,2.86,0.27,27.33,16.65,0.91,1.49,1,0,0
5346685,2011,Monroe,Washington,17734.0,5.36,1854.4,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,30.78,19.06,1.03,1.66,1,0,0
5346685,2012,Monroe,Washington,17734.0,5.36,1875.82,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,19.98,16.69,0.89,1.07,1,0,0
5346685,2013,Monroe,Washington,17734.0,5.36,1901.12,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,21.23,17.49,0.92,1.12,1,0,0
5346685,2014,Monroe,Washington,17734.0,5.36,1921.6,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,26.07,12.21,0.64,1.36,1,0,0
5346685,2015,Monroe,Washington,17734.0,5.36,1943.79,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,18.36,13.22,0.68,0.94,1,0,0
5346685,2016,Monroe,Washington,17734.0,5.36,1965.27,35.06,1111.0,67844.0,242200.0,28.8,66.57,3.35,21.34,0.68,3.6,0.33,4.09,0.05,22.19,14.28,0.73,1.13,1,0,0
5346725,2000,Monroe North,Washington,,,31.86,,,,,,,,,,,,,,1.53,1.11,3.5,4.79,1,0,0
5346725,2001,Monroe North,Washington,,,35.47,,,,,,,,,,,,,,0.41,0.0,0.0,1.16,1,0,0
5346725,2002,Monroe North,Washington,,,38.52,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5346725,2003,Monroe North,Washington,,,42.13,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5346725,2004,Monroe North,Washington,,,45.74,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5346725,2005,Monroe North,Washington,,,49.35,,,,,,,,,,,,,,0.41,0.41,0.84,0.84,1,0,0
5346725,2006,Monroe North,Washington,,,52.41,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5346725,2007,Monroe North,Washington,,,56.02,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
